"年度","リーグID","チームID","打者ID","月","試合","打席","打数","得点","安打","二塁打","三塁打","本塁打","塁打","打点","三振","四球","死球","犠打","犠飛","盗塁","盗塁死","併殺打","打率","長打率","出塁率","OPS","年間通算打数","年間通算安打","年間通算打率"
2013,1,4,11766,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,11766,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,11766,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,11766,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,11766,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,1,4,11766,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,1,4,11766,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,1,4,11766,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,1,4,11767,5,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2009,1,4,11767,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0
2009,1,4,11767,7,4,7,7,0,3,0,0,0,3,3,1,0,0,0,0,0,0,0,0.428571428571,0.428571428571,0.428571428571,0.857142857143,14,3,0.214285714285714
2009,1,4,11767,8,5,12,8,0,2,1,0,0,3,1,2,1,0,3,0,0,0,1,0.25,0.375,0.333333333333,0.708333333333,22,5,0.227272727272727
2009,1,4,11767,9,4,8,6,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,28,5,0.178571428571429
2009,1,4,11767,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,28,5,0.178571428571429
2010,1,4,11767,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1
2010,1,4,11767,4,4,7,7,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0.142857142857,0.142857142857,0.142857142857,0.285714285714,8,2,0.25
2011,1,4,11767,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,1,4,11767,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,1,4,11767,6,3,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012,1,4,11767,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,0,0
2012,1,4,11767,8,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,5,1,0.2
2012,1,4,11767,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,1,0.2
2013,1,5,11771,3,3,13,12,0,2,0,0,0,2,2,3,1,0,0,0,0,0,0,0.166666666667,0.166666666667,0.230769230769,0.397435897436,12,2,0.166666666666667
2013,1,5,11771,4,25,108,96,11,16,2,0,4,30,17,20,12,0,0,0,0,1,1,0.166666666667,0.3125,0.259259259259,0.571759259259,108,18,0.166666666666667
2013,1,5,11771,5,2,5,4,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.25,0.25,0.4,0.65,112,19,0.169642857142857
2013,1,5,11771,8,14,49,42,6,11,4,0,2,21,6,7,7,0,0,0,0,0,0,0.261904761905,0.5,0.367346938776,0.867346938776,154,30,0.194805194805195
2013,1,5,11771,9,14,49,45,0,8,3,0,0,11,3,9,3,1,0,0,0,0,0,0.177777777778,0.244444444444,0.244897959184,0.489342403628,199,38,0.190954773869347
2013,1,5,11771,10,5,17,13,1,4,2,0,0,6,2,3,4,0,0,0,0,0,0,0.307692307692,0.461538461538,0.470588235294,0.932126696833,212,42,0.19811320754717
2014,1,5,11771,3,3,10,10,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,10,2,0.2
2014,1,5,11771,4,18,60,49,6,9,2,0,2,17,6,10,9,0,0,2,0,0,1,0.183673469388,0.34693877551,0.3,0.64693877551,59,11,0.186440677966102
2014,1,5,11771,5,17,61,55,0,11,0,0,0,11,3,8,5,0,0,1,0,1,2,0.2,0.2,0.262295081967,0.462295081967,114,22,0.192982456140351
2009,1,4,11772,4,2,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2009,1,4,11772,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,0,0
2009,1,4,11772,6,14,31,28,5,5,0,0,0,5,4,5,0,0,2,1,2,0,1,0.178571428571,0.178571428571,0.172413793103,0.350985221675,33,5,0.151515151515152
2009,1,4,11772,7,15,18,17,3,4,0,0,1,7,4,1,0,0,1,0,0,0,0,0.235294117647,0.411764705882,0.235294117647,0.647058823529,50,9,0.18
2009,1,4,11772,8,17,17,14,4,5,1,0,0,6,1,2,2,0,1,0,1,1,0,0.357142857143,0.428571428571,0.4375,0.866071428571,64,14,0.21875
2009,1,4,11772,9,19,47,47,2,10,1,0,0,11,1,10,0,0,0,0,1,0,3,0.212765957447,0.234042553191,0.212765957447,0.446808510638,111,24,0.216216216216216
2009,1,4,11772,10,3,10,10,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,121,26,0.214876033057851
2010,1,4,11772,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2010,1,4,11772,5,15,19,15,3,4,1,0,0,5,1,4,2,1,1,0,3,0,0,0.266666666667,0.333333333333,0.388888888889,0.722222222222,17,4,0.235294117647059
2010,1,4,11772,6,13,19,17,2,7,1,0,0,8,0,1,1,0,1,0,1,0,0,0.411764705882,0.470588235294,0.444444444444,0.915032679739,34,11,0.323529411764706
2010,1,4,11772,7,13,22,21,2,3,0,0,1,6,1,6,0,0,1,0,1,0,1,0.142857142857,0.285714285714,0.142857142857,0.428571428571,55,14,0.254545454545455
2010,1,4,11772,8,20,68,56,7,12,1,1,0,15,7,5,3,1,7,1,3,0,2,0.214285714286,0.267857142857,0.262295081967,0.530152224824,111,26,0.234234234234234
2010,1,4,11772,9,5,17,16,1,2,0,0,0,2,0,4,0,1,0,0,0,0,0,0.125,0.125,0.176470588235,0.301470588235,127,28,0.220472440944882
2011,1,4,11772,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,1,4,11772,5,13,6,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0
2011,1,4,11772,6,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2011,1,4,11772,7,4,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,9,1,0.111111111111111
2011,1,4,11772,8,8,6,3,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0.4,0.4,12,1,0.0833333333333333
2011,1,4,11772,9,6,5,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,17,2,0.117647058823529
2011,1,4,11772,10,10,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,20,2,0.1
2012,1,4,11772,4,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0,NA
2012,1,4,11772,5,18,9,6,3,2,0,0,0,2,0,2,1,0,2,0,0,1,0,0.333333333333,0.333333333333,0.428571428571,0.761904761905,6,2,0.333333333333333
2012,1,4,11772,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6,2,0.333333333333333
2012,1,4,11772,9,18,10,9,1,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0.222222222222,0.222222222222,0.3,0.522222222222,15,4,0.266666666666667
2012,1,4,11772,10,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0.210526315789474
2009,1,1,11780,7,5,8,6,2,2,1,0,0,3,0,2,1,1,0,0,0,0,0,0.333333333333,0.5,0.5,1,6,2,0.333333333333333
2009,1,1,11780,8,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0.222222222222222
2009,1,1,11780,9,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,10,2,0.2
2010,1,1,11780,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,1,1,11780,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0
2010,1,1,11780,9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2011,1,1,11780,4,9,19,16,0,1,0,0,0,1,1,7,2,0,1,0,0,0,0,0.0625,0.0625,0.166666666667,0.229166666667,16,1,0.0625
2011,1,1,11780,5,10,19,16,1,4,1,0,1,8,4,2,3,0,0,0,0,0,3,0.25,0.5,0.368421052632,0.868421052632,32,5,0.15625
2011,1,1,11780,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,5,0.151515151515152
2011,1,1,11780,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,33,5,0.151515151515152
2012,1,1,11780,5,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012,1,1,11780,8,9,12,11,1,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0.272727272727,0.272727272727,0.333333333333,0.606060606061,13,3,0.230769230769231
2012,1,1,11780,9,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.157894736842105
2013,1,1,11780,4,2,4,4,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0.25,0.5,0.25,0.75,4,1,0.25
2013,1,1,11780,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.166666666666667
2013,1,1,11780,7,2,8,7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.142857142857,0.142857142857,0.25,0.392857142857,13,2,0.153846153846154
2013,1,1,11780,9,5,11,9,1,4,0,0,0,4,1,1,2,0,0,0,0,0,1,0.444444444444,0.444444444444,0.545454545455,0.989898989899,22,6,0.272727272727273
2013,1,1,11780,10,2,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,6,0.214285714285714
2009,2,8,11781,4,14,46,41,8,11,1,0,1,15,4,3,5,0,0,0,0,1,2,0.268292682927,0.365853658537,0.347826086957,0.713679745493,41,11,0.268292682926829
2009,2,8,11781,5,11,27,24,4,7,0,0,0,7,3,5,1,0,0,2,0,0,2,0.291666666667,0.291666666667,0.296296296296,0.587962962963,65,18,0.276923076923077
2009,2,8,11781,6,6,13,13,3,5,1,0,1,9,3,4,0,0,0,0,0,0,0,0.384615384615,0.692307692308,0.384615384615,1.07692307692,78,23,0.294871794871795
2009,2,8,11781,7,9,24,22,3,3,1,0,0,4,2,5,1,1,0,0,0,0,1,0.136363636364,0.181818181818,0.208333333333,0.390151515152,100,26,0.26
2009,2,8,11781,8,13,39,36,3,7,1,0,1,11,9,13,2,1,0,0,0,0,0,0.194444444444,0.305555555556,0.25641025641,0.561965811966,136,33,0.242647058823529
2009,2,8,11781,9,14,33,30,2,8,1,0,1,12,4,5,0,1,2,0,0,0,0,0.266666666667,0.4,0.290322580645,0.690322580645,166,41,0.246987951807229
2009,2,8,11781,10,2,5,4,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0.5,0.5,0.6,1.1,170,43,0.252941176470588
2010,2,8,11781,3,7,23,22,2,8,2,0,1,13,4,4,1,0,0,0,0,0,0,0.363636363636,0.590909090909,0.391304347826,0.982213438735,22,8,0.363636363636364
2010,2,8,11781,4,21,80,76,6,21,3,0,1,27,7,14,4,0,0,0,0,0,1,0.276315789474,0.355263157895,0.3125,0.667763157895,98,29,0.295918367346939
2010,2,8,11781,5,14,49,48,5,14,2,0,2,22,12,6,1,0,0,0,0,0,0,0.291666666667,0.458333333333,0.30612244898,0.764455782313,146,43,0.294520547945205
2010,2,8,11781,6,21,70,63,5,15,3,0,1,21,10,14,4,0,2,1,0,0,4,0.238095238095,0.333333333333,0.279411764706,0.612745098039,209,58,0.277511961722488
2010,2,8,11781,7,5,5,5,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,214,60,0.280373831775701
2010,2,8,11781,8,21,83,72,5,15,2,0,2,23,13,14,7,0,2,2,0,0,2,0.208333333333,0.319444444444,0.271604938272,0.591049382716,286,75,0.262237762237762
2010,2,8,11781,9,14,45,42,3,11,3,0,0,14,1,5,1,1,1,0,0,0,1,0.261904761905,0.333333333333,0.295454545455,0.628787878788,328,86,0.26219512195122
2011,2,8,11781,4,6,6,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.2,0.2,0.333333333333,0.533333333333,5,1,0.2
2011,2,8,11781,5,10,20,16,3,5,1,0,1,9,1,3,4,0,0,0,0,0,1,0.3125,0.5625,0.45,1.0125,21,6,0.285714285714286
2011,2,8,11781,6,8,17,13,1,3,0,0,0,3,0,3,4,0,0,0,0,0,0,0.230769230769,0.230769230769,0.411764705882,0.642533936652,34,9,0.264705882352941
2011,2,8,11781,7,7,16,16,3,4,1,0,2,11,5,2,0,0,0,0,0,0,0,0.25,0.6875,0.25,0.9375,50,13,0.26
2011,2,8,11781,8,9,23,20,3,7,0,0,0,7,4,3,2,0,1,0,0,0,1,0.35,0.35,0.409090909091,0.759090909091,70,20,0.285714285714286
2011,2,8,11781,9,10,25,23,2,5,0,0,0,5,3,8,2,0,0,0,0,0,0,0.217391304348,0.217391304348,0.28,0.497391304348,93,25,0.268817204301075
2011,2,8,11781,10,5,10,10,0,4,0,0,0,4,1,2,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,103,29,0.281553398058252
2012,2,8,11781,3,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1
2012,2,8,11781,4,12,12,10,0,3,0,0,0,3,2,3,2,0,0,0,0,0,0,0.3,0.3,0.416666666667,0.716666666667,12,5,0.416666666666667
2012,2,8,11781,5,14,17,15,1,4,0,0,1,7,4,2,2,0,0,0,0,0,3,0.266666666667,0.466666666667,0.352941176471,0.819607843137,27,9,0.333333333333333
2012,2,8,11781,6,12,38,34,3,16,1,0,1,20,5,4,3,0,0,1,0,0,0,0.470588235294,0.588235294118,0.5,1.08823529412,61,25,0.409836065573771
2012,2,8,11781,7,9,9,9,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,70,28,0.4
2012,2,8,11781,8,10,10,10,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,80,29,0.3625
2012,2,8,11781,9,6,6,5,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0.2,0.2,0.333333333333,0.533333333333,85,30,0.352941176470588
2013,2,8,11781,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,2,8,11781,4,6,7,6,0,1,1,0,0,2,2,2,0,0,0,1,0,0,0,0.166666666667,0.333333333333,0.142857142857,0.47619047619,7,1,0.142857142857143
2013,2,8,11781,5,12,19,18,0,0,0,0,0,0,1,7,1,0,0,0,0,0,1,0,0,0.0526315789474,0.0526315789474,25,1,0.04
2013,2,8,11781,7,6,6,6,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0.166666666667,0.166666666667,0.166666666667,0.333333333333,31,2,0.0645161290322581
2013,2,8,11781,8,10,11,10,0,1,0,0,0,1,2,4,1,0,0,0,0,0,0,0.1,0.1,0.181818181818,0.281818181818,41,3,0.0731707317073171
2013,2,8,11781,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0.0714285714285714
2010,2,12,11790,5,2,7,7,2,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0.428571428571,0.428571428571,0.428571428571,0.857142857143,7,3,0.428571428571429
2010,2,12,11790,6,21,87,75,13,23,4,0,3,36,11,17,12,0,0,0,0,0,3,0.306666666667,0.48,0.402298850575,0.882298850575,82,26,0.317073170731707
2010,2,12,11790,7,17,59,56,5,9,0,0,2,15,5,16,3,0,0,0,0,0,2,0.160714285714,0.267857142857,0.203389830508,0.471246973366,138,35,0.253623188405797
2010,2,12,11790,8,23,93,78,9,22,6,0,4,40,15,27,12,0,0,3,0,0,3,0.282051282051,0.512820512821,0.365591397849,0.87841191067,216,57,0.263888888888889
2010,2,12,11790,9,18,61,48,5,12,2,0,1,17,9,10,12,0,0,1,0,0,4,0.25,0.354166666667,0.393442622951,0.747609289617,264,69,0.261363636363636
2009,1,2,11795,4,6,5,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.333333333333,0.333333333333,0.6,0.933333333333,3,1,0.333333333333333
2009,1,2,11795,5,6,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.2,7,1,0.142857142857143
2009,1,2,11795,6,9,16,15,1,6,2,0,0,8,0,4,1,0,0,0,1,0,0,0.4,0.533333333333,0.4375,0.970833333333,22,7,0.318181818181818
2009,1,2,11795,7,9,8,6,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.25,0.25,28,7,0.25
2009,1,2,11795,8,5,6,6,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.166666666667,0.166666666667,0.166666666667,0.333333333333,34,8,0.235294117647059
2009,1,2,11795,9,10,17,17,1,3,1,0,0,4,3,5,0,0,0,0,0,0,0,0.176470588235,0.235294117647,0.176470588235,0.411764705882,51,11,0.215686274509804
2009,1,2,11795,10,6,18,16,0,4,1,0,0,5,1,2,2,0,0,0,0,0,1,0.25,0.3125,0.333333333333,0.645833333333,67,15,0.223880597014925
2010,1,2,11795,4,5,7,6,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0.166666666667,0.166666666667,0.285714285714,0.452380952381,6,1,0.166666666666667
2010,1,2,11795,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.125
2010,1,2,11795,8,11,16,15,1,5,2,0,1,10,3,0,0,1,0,0,0,0,2,0.333333333333,0.666666666667,0.375,1.04166666667,23,6,0.260869565217391
2010,1,2,11795,9,15,16,15,1,3,0,0,0,3,3,3,0,1,0,0,0,0,0,0.2,0.2,0.25,0.45,38,9,0.236842105263158
2010,1,2,11795,10,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,9,0.219512195121951
2011,1,2,11795,4,9,14,13,1,2,0,0,1,5,3,1,1,0,0,0,0,0,1,0.153846153846,0.384615384615,0.214285714286,0.598901098901,13,2,0.153846153846154
2011,1,2,11795,5,5,5,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.2,0.2,17,2,0.117647058823529
2011,1,2,11795,6,11,20,18,1,7,1,0,0,8,2,0,2,0,0,0,0,0,0,0.388888888889,0.444444444444,0.45,0.894444444444,35,9,0.257142857142857
2011,1,2,11795,7,14,12,11,0,1,1,0,0,2,0,3,1,0,0,0,0,0,0,0.0909090909091,0.181818181818,0.166666666667,0.348484848485,46,10,0.217391304347826
2011,1,2,11795,8,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49,10,0.204081632653061
2011,1,2,11795,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,49,10,0.204081632653061
2011,1,2,11795,10,8,9,8,0,1,0,0,0,1,3,0,1,0,0,0,0,0,1,0.125,0.125,0.222222222222,0.347222222222,57,11,0.192982456140351
2012,1,2,11795,5,5,11,11,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.0909090909091,0.0909090909091,0.0909090909091,0.181818181818,11,1,0.0909090909090909
2012,1,2,11795,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0.0714285714285714
2012,1,2,11795,8,4,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,18,3,0.166666666666667
2012,1,2,11795,9,9,22,19,1,4,0,0,0,4,1,1,3,0,0,0,0,0,3,0.210526315789,0.210526315789,0.318181818182,0.528708133971,37,7,0.189189189189189
2013,1,2,11795,5,4,7,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857142857,0.142857142857,0.142857142857,0.285714285714,7,1,0.142857142857143
2013,1,2,11795,6,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,1,0.111111111111111
2013,1,2,11795,8,11,36,32,6,12,0,0,1,15,11,2,3,1,0,0,0,0,0,0.375,0.46875,0.444444444444,0.913194444444,41,13,0.317073170731707
2013,1,2,11795,9,23,87,78,12,27,1,1,3,39,12,8,6,2,1,0,0,0,4,0.346153846154,0.5,0.406976744186,0.906976744186,119,40,0.336134453781513
2013,1,2,11795,10,5,21,20,1,3,0,0,0,3,2,4,1,0,0,0,0,0,0,0.15,0.15,0.190476190476,0.340476190476,139,43,0.309352517985612
2014,1,2,11795,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1
2014,1,2,11795,4,15,22,20,0,7,1,0,0,8,4,2,1,0,0,1,0,0,0,0.35,0.4,0.363636363636,0.763636363636,21,8,0.380952380952381
2014,1,2,11795,5,16,17,15,0,3,1,0,0,4,3,2,2,0,0,0,0,0,2,0.2,0.266666666667,0.294117647059,0.560784313725,36,11,0.305555555555556
2009,1,3,11796,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,1,3,11796,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,1,3,11796,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,1,6,11800,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,1,6,11800,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,1,5,11802,4,23,99,93,11,22,6,0,4,40,15,14,4,1,0,1,0,1,6,0.236559139785,0.430107526882,0.272727272727,0.702834799609,93,22,0.236559139784946
2009,1,5,11802,5,23,97,88,8,19,3,0,2,28,13,14,7,0,0,2,3,1,1,0.215909090909,0.318181818182,0.268041237113,0.586223055295,181,41,0.226519337016575
2009,1,5,11802,6,18,75,69,9,14,1,0,3,24,9,13,4,1,0,1,1,0,2,0.202898550725,0.347826086957,0.253333333333,0.60115942029,250,55,0.22
2009,1,5,11802,7,22,89,86,7,17,1,0,1,21,5,13,3,0,0,0,0,2,4,0.197674418605,0.244186046512,0.224719101124,0.468905147635,336,72,0.214285714285714
2009,1,5,11802,8,26,105,96,13,30,8,0,3,47,18,11,4,2,0,3,0,1,5,0.3125,0.489583333333,0.342857142857,0.83244047619,432,102,0.236111111111111
2009,1,5,11802,9,27,113,106,18,36,8,1,2,52,21,15,6,1,0,0,0,0,2,0.339622641509,0.490566037736,0.380530973451,0.871097011187,538,138,0.256505576208178
2009,1,5,11802,10,5,21,20,2,7,5,0,0,12,1,2,0,1,0,0,0,0,0,0.35,0.6,0.380952380952,0.980952380952,558,145,0.259856630824373
2010,1,5,11802,3,5,23,21,2,6,2,0,0,8,2,1,2,0,0,0,0,0,1,0.285714285714,0.380952380952,0.347826086957,0.728778467909,21,6,0.285714285714286
2010,1,5,11802,4,22,91,80,14,28,8,0,3,45,15,16,10,1,0,0,2,0,1,0.35,0.5625,0.428571428571,0.991071428571,101,34,0.336633663366337
2010,1,5,11802,5,22,96,86,12,19,4,0,3,32,14,21,5,2,0,3,1,0,4,0.220930232558,0.372093023256,0.270833333333,0.642926356589,187,53,0.283422459893048
2010,1,5,11802,6,19,91,81,12,21,4,0,4,37,16,9,8,1,0,1,0,0,4,0.259259259259,0.456790123457,0.32967032967,0.786460453127,268,74,0.276119402985075
2010,1,5,11802,7,21,92,83,19,28,7,0,1,38,16,10,8,1,0,0,2,0,3,0.33734939759,0.457831325301,0.402173913043,0.860005238345,351,102,0.290598290598291
2010,1,5,11802,8,25,115,101,20,35,6,0,6,59,27,15,10,2,0,2,0,0,3,0.346534653465,0.584158415842,0.408695652174,0.992854068015,452,137,0.303097345132743
2010,1,5,11802,9,24,104,91,12,31,7,0,2,44,17,15,7,4,0,2,2,2,3,0.340659340659,0.483516483516,0.403846153846,0.887362637363,543,168,0.30939226519337
2010,1,5,11802,10,6,29,27,5,9,4,0,0,13,5,2,2,0,0,0,0,0,0,0.333333333333,0.481481481481,0.379310344828,0.860791826309,570,177,0.310526315789474
2011,1,5,11802,4,15,65,58,9,21,6,0,2,33,8,12,7,0,0,0,0,0,3,0.362068965517,0.568965517241,0.430769230769,0.999734748011,58,21,0.362068965517241
2011,1,5,11802,5,22,89,84,8,21,2,1,3,34,10,17,5,0,0,0,0,0,4,0.25,0.404761904762,0.292134831461,0.696896736223,142,42,0.295774647887324
2011,1,5,11802,6,18,74,66,5,14,1,1,0,17,10,16,6,0,0,2,0,0,2,0.212121212121,0.257575757576,0.27027027027,0.527846027846,208,56,0.269230769230769
2011,1,5,11802,7,22,94,85,17,24,8,0,4,44,19,11,6,1,0,2,3,0,3,0.282352941176,0.517647058824,0.329787234043,0.847434292866,293,80,0.273037542662116
2011,1,5,11802,8,24,98,91,10,19,2,0,3,30,13,20,5,1,0,1,1,0,4,0.208791208791,0.32967032967,0.255102040816,0.584772370487,384,99,0.2578125
2011,1,5,11802,9,21,90,85,11,26,4,1,3,41,18,18,3,2,0,0,1,0,1,0.305882352941,0.482352941176,0.344444444444,0.826797385621,469,125,0.266524520255864
2011,1,5,11802,10,22,92,81,8,23,2,0,2,31,15,12,9,0,0,2,0,0,3,0.283950617284,0.382716049383,0.347826086957,0.730542136339,550,148,0.269090909090909
2012,1,5,11802,3,2,9,9,0,3,2,0,0,5,2,1,0,0,0,0,0,0,1,0.333333333333,0.555555555556,0.333333333333,0.888888888889,9,3,0.333333333333333
2012,1,5,11802,4,24,98,89,12,22,5,0,3,36,16,22,8,0,0,1,0,0,2,0.247191011236,0.404494382022,0.30612244898,0.710616831002,98,25,0.255102040816327
2012,1,5,11802,5,22,90,87,6,18,4,0,1,25,7,16,3,0,0,0,0,1,1,0.206896551724,0.287356321839,0.233333333333,0.520689655172,185,43,0.232432432432432
2012,1,5,11802,6,20,77,69,6,21,4,0,0,25,6,10,8,0,0,0,1,0,1,0.304347826087,0.36231884058,0.376623376623,0.738942217203,254,64,0.251968503937008
2012,1,5,11802,7,20,85,83,10,22,4,0,1,29,9,13,1,0,0,1,0,1,2,0.265060240964,0.349397590361,0.270588235294,0.619985825656,337,86,0.255192878338279
